Date,BoardNo,SpotPrice,FuturePrice
0,0,2216,-1
0,0,2214,-1
0,0,2209,-1
0,0,2232,-1
0,0,2250,-1
0,0,2253,-1
0,0,2217,-1
0,0,2189,-1
0,0,2176,-1
0,0,2194,-1
0,0,2189,-1
0,0,2180,-1
0,0,2177,-1
0,0,2181,-1
0,0,2178,-1
0,0,2197,-1
0,0,2180,-1
0,0,2176,-1
0,0,2178,-1
0,0,2187,-1
0,0,2175,-1
0,0,2183,-1
0,0,2199,-1
0,0,2182,-1
0,0,2200,-1
0,0,2195,-1
0,0,2194,-1
0,0,2184,-1
0,0,2157,-1
0,0,2153,-1
0,0,2141,-1
0,0,2152,-1
0,0,2139,-1
0,0,2110,-1
0,0,2087,-1
0,0,2055,-1
0,0,2069,-1
0,0,2049,-1
0,0,2040,-1
0,0,2039,-1
0,0,2018,-1
0,0,2024,-1
0,0,2016,-1
0,0,2003,-1
0,0,2008,-1
0,0,1972,-1
0,0,1990,-1
0,0,2016,-1
0,0,1993,-1
0,0,1985,-1
0,0,1977,-1
0,0,1953,-1
0,0,1951,-1
0,0,1972,-1
0,0,2015,-1
0,0,2007,-1
0,0,1998,-1
0,0,1970,-1
0,0,1929,-1
0,0,1900,-1
0,0,1881,-1
0,0,1920,-1
0,0,1920,-1
0,0,1914,-1
0,0,1950,-1
0,0,1866,-1
0,0,2011,-1
0,0,1950,-1
0,0,1958,-1
0,0,1933,-1
0,0,1899,-1
0,0,1910,-1
0,0,1937,-1
0,0,1926,-1
0,0,1916,-1
0,0,1920,-1
0,0,1958,-1
0,0,1959,-1
0,0,1938,-1
0,0,1913,-1
0,0,1926,-1
0,0,1934,-1
0,0,1943,-1
0,0,1971,-1
0,0,1982,-1
0,0,1981,-1
0,0,1973,-1
0,0,1971,-1
0,0,1959,-1
0,0,1945,-1
0,0,1931,-1
0,0,1927,-1
0,0,1886,-1
0,0,1903,-1
0,0,1884,-1
0,0,1857,-1
0,0,1865,-1
0,0,1896,-1
0,0,1881,-1
0,0,1878,-1
0,0,1897,-1
0,0,1900,-1
0,0,1903,-1
0,0,1904,-1
0,0,1884,-1
0,0,1886,-1
0,0,1869,-1
0,0,1859,-1
0,0,1849,-1
0,0,1843,-1
0,0,1819,-1
0,0,1815,-1
0,0,1819,-1
0,0,1790,-1
0,0,1788,-1
0,0,1769,-1
0,0,1812,-1
0,0,1833,-1
0,0,1816,-1
0,0,1829,-1
0,0,1821,-1
0,0,1809,-1
0,0,1823,-1
0,0,1800,-1
0,0,1759,-1
0,0,1740,-1
0,0,1766,-1
0,0,1771,-1
0,0,1738,-1
0,0,1702,-1
0,0,1671,-1
0,0,1768,-1
0,0,1741,-1
0,0,1769,-1
0,0,1812,-1
0,0,1824,-1
0,0,1810,-1
0,0,1787,-1
0,0,1777,-1
0,0,1782,-1
0,0,1818,-1
0,0,1831,-1
0,0,1832,-1
0,0,1832,-1
0,0,1826,-1
0,0,1813,-1
0,0,1840,-1
0,0,1880,-1
0,0,1891,-1
0,0,1900,-1
0,0,1887,-1
0,0,1893,-1
0,0,1892,-1
0,0,1849,-1
0,0,1860,-1
0,0,1885,-1
0,0,1887,-1
0,0,1886,-1
0,0,1865,-1
0,0,1879,-1
0,0,1863,-1
0,0,1841,-1
0,0,1854,-1
0,0,1871,-1
0,0,1852,-1
0,0,1857,-1
0,0,1864,-1
0,0,1852,-1
0,0,1841,-1
0,0,1834,-1
0,0,1839,-1
0,0,1830,-1
0,0,1832,-1
0,0,1806,-1
0,0,1781,-1
0,0,1784,-1
0,0,1752,-1
